Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
231.05	0.045800	1423.8	0.00070236	145.47	145.51	0.78426	0.83060	1.2510	817.15	-0.29864	482.98	0.11163	0.017606	2.4944	0.40090	354.31	372.67	1.7674	0.64733	0.74264	143.25	59.156	9.1912	0.0080026
231.12	0.045975	1423.6	0.00070246	145.56	145.60	0.78465	0.83068	1.2511	816.81	-0.29849	482.43	0.11159	0.017595	2.5033	0.39947	354.35	372.71	1.7673	0.64750	0.74286	143.26	59.084	9.1938	0.0080083
231.19	0.046150	1423.4	0.00070256	145.65	145.68	0.78503	0.83075	1.2513	816.48	-0.29834	481.88	0.11156	0.017584	2.5123	0.39805	354.39	372.76	1.7672	0.64768	0.74307	143.28	59.012	9.1965	0.0080141
231.26	0.046325	1423.2	0.00070266	145.74	145.77	0.78541	0.83083	1.2514	816.14	-0.29819	481.33	0.11152	0.017573	2.5212	0.39664	354.43	372.80	1.7671	0.64786	0.74328	143.29	58.941	9.1991	0.0080198
231.33	0.046500	1423.0	0.00070276	145.83	145.86	0.78579	0.83090	1.2515	815.81	-0.29804	480.79	0.11149	0.017563	2.5301	0.39524	354.47	372.85	1.7670	0.64803	0.74349	143.30	58.870	9.2017	0.0080256
231.40	0.046675	1422.8	0.00070286	145.92	145.95	0.78617	0.83098	1.2516	815.48	-0.29789	480.24	0.11145	0.017552	2.5390	0.39385	354.51	372.89	1.7669	0.64821	0.74370	143.32	58.799	9.2043	0.0080313
231.47	0.046850	1422.6	0.00070296	146.00	146.04	0.78655	0.83105	1.2517	815.15	-0.29774	479.70	0.11142	0.017541	2.5480	0.39247	354.55	372.94	1.7668	0.64838	0.74391	143.33	58.729	9.2069	0.0080370
231.54	0.047025	1422.4	0.00070306	146.09	146.12	0.78693	0.83113	1.2519	814.82	-0.29759	479.17	0.11138	0.017531	2.5569	0.39110	354.59	372.98	1.7667	0.64855	0.74412	143.34	58.659	9.2095	0.0080426
231.61	0.047200	1422.2	0.00070316	146.18	146.21	0.78731	0.83120	1.2520	814.49	-0.29744	478.63	0.11135	0.017520	2.5658	0.38974	354.63	373.03	1.7666	0.64873	0.74433	143.35	58.589	9.2121	0.0080483
231.68	0.047375	1422.0	0.00070326	146.27	146.30	0.78768	0.83127	1.2521	814.16	-0.29730	478.10	0.11131	0.017509	2.5747	0.38839	354.67	373.07	1.7665	0.64890	0.74454	143.37	58.520	9.2146	0.0080539
231.75	0.047550	1421.8	0.00070336	146.35	146.39	0.78806	0.83135	1.2522	813.83	-0.29715	477.57	0.11128	0.017499	2.5836	0.38706	354.71	373.11	1.7664	0.64907	0.74475	143.38	58.451	9.2172	0.0080596
231.82	0.047725	1421.6	0.00070346	146.44	146.47	0.78843	0.83142	1.2523	813.50	-0.29700	477.04	0.11125	0.017488	2.5925	0.38573	354.75	373.16	1.7663	0.64925	0.74496	143.39	58.382	9.2197	0.0080652
231.89	0.047900	1421.4	0.00070355	146.52	146.56	0.78880	0.83149	1.2525	813.18	-0.29685	476.52	0.11121	0.017478	2.6014	0.38440	354.79	373.20	1.7662	0.64942	0.74517	143.40	58.314	9.2223	0.0080708
231.95	0.048075	1421.2	0.00070365	146.61	146.64	0.78917	0.83157	1.2526	812.86	-0.29671	476.00	0.11118	0.017467	2.6103	0.38309	354.83	373.24	1.7661	0.64959	0.74537	143.42	58.246	9.2248	0.0080763
232.02	0.048250	1421.0	0.00070375	146.70	146.73	0.78954	0.83164	1.2527	812.53	-0.29656	475.48	0.11115	0.017457	2.6192	0.38179	354.87	373.29	1.7660	0.64976	0.74558	143.43	58.178	9.2274	0.0080819
232.09	0.048425	1420.8	0.00070385	146.78	146.82	0.78991	0.83171	1.2528	812.21	-0.29642	474.96	0.11111	0.017446	2.6281	0.38050	354.91	373.33	1.7659	0.64993	0.74579	143.44	58.111	9.2299	0.0080874
232.16	0.048600	1420.6	0.00070394	146.87	146.90	0.79027	0.83178	1.2529	811.89	-0.29627	474.44	0.11108	0.017436	2.6370	0.37921	354.94	373.37	1.7658	0.65010	0.74599	143.45	58.044	9.2324	0.0080930
232.23	0.048775	1420.4	0.00070404	146.95	146.99	0.79064	0.83185	1.2530	811.57	-0.29612	473.93	0.11104	0.017426	2.6459	0.37794	354.98	373.42	1.7657	0.65027	0.74620	143.47	57.978	9.2349	0.0080985
232.29	0.048950	1420.2	0.00070414	147.04	147.07	0.79100	0.83193	1.2532	811.25	-0.29598	473.42	0.11101	0.017416	2.6548	0.37667	355.02	373.46	1.7656	0.65044	0.74640	143.48	57.911	9.2374	0.0081040
232.36	0.049125	1420.0	0.00070423	147.12	147.15	0.79137	0.83200	1.2533	810.93	-0.29583	472.91	0.11098	0.017405	2.6637	0.37541	355.06	373.50	1.7655	0.65061	0.74661	143.49	57.846	9.2399	0.0081095
232.43	0.049300	1419.8	0.00070433	147.20	147.24	0.79173	0.83207	1.2534	810.61	-0.29569	472.41	0.11095	0.017395	2.6726	0.37416	355.10	373.55	1.7654	0.65077	0.74681	143.50	57.780	9.2424	0.0081149
232.50	0.049475	1419.6	0.00070443	147.29	147.32	0.79209	0.83214	1.2535	810.29	-0.29555	471.90	0.11091	0.017385	2.6815	0.37292	355.14	373.59	1.7653	0.65094	0.74701	143.51	57.715	9.2449	0.0081204
232.56	0.049650	1419.4	0.00070452	147.37	147.41	0.79245	0.83221	1.2536	809.98	-0.29540	471.40	0.11088	0.017375	2.6904	0.37169	355.18	373.63	1.7652	0.65111	0.74722	143.53	57.650	9.2473	0.0081258
232.63	0.049825	1419.2	0.00070462	147.46	147.49	0.79281	0.83228	1.2537	809.66	-0.29526	470.90	0.11085	0.017364	2.6993	0.37047	355.21	373.67	1.7651	0.65127	0.74742	143.54	57.585	9.2498	0.0081312
232.70	0.050000	1419.0	0.00070471	147.54	147.57	0.79317	0.83235	1.2538	809.35	-0.29511	470.40	0.11081	0.017354	2.7082	0.36925	355.25	373.71	1.7650	0.65144	0.74762	143.55	57.521	9.2523	0.0081366
232.76	0.050175	1418.8	0.00070481	147.62	147.66	0.79352	0.83242	1.2540	809.04	-0.29497	469.91	0.11078	0.017344	2.7171	0.36805	355.29	373.76	1.7649	0.65161	0.74782	143.56	57.456	9.2547	0.0081420
232.83	0.050350	1418.6	0.00070490	147.70	147.74	0.79388	0.83249	1.2541	808.72	-0.29483	469.42	0.11075	0.017334	2.7259	0.36685	355.33	373.80	1.7648	0.65177	0.74802	143.57	57.393	9.2571	0.0081474
232.89	0.050525	1418.4	0.00070500	147.79	147.82	0.79423	0.83256	1.2542	808.41	-0.29468	468.93	0.11072	0.017324	2.7348	0.36566	355.37	373.84	1.7647	0.65194	0.74822	143.58	57.329	9.2596	0.0081528
232.96	0.050700	1418.3	0.00070509	147.87	147.91	0.79459	0.83263	1.2543	808.10	-0.29454	468.44	0.11068	0.017314	2.7437	0.36447	355.40	373.88	1.7646	0.65210	0.74842	143.60	57.266	9.2620	0.0081581
233.03	0.050875	1418.1	0.00070519	147.95	147.99	0.79494	0.83270	1.2544	807.79	-0.29440	467.95	0.11065	0.017304	2.7526	0.36330	355.44	373.92	1.7645	0.65226	0.74862	143.61	57.203	9.2644	0.0081635
233.09	0.051050	1417.9	0.00070528	148.03	148.07	0.79529	0.83277	1.2545	807.48	-0.29426	467.47	0.11062	0.017294	2.7614	0.36213	355.48	373.97	1.7644	0.65243	0.74882	143.62	57.141	9.2668	0.0081688
233.16	0.051225	1417.7	0.00070537	148.12	148.15	0.79564	0.83284	1.2546	807.18	-0.29412	466.98	0.11059	0.017284	2.7703	0.36097	355.52	374.01	1.7643	0.65259	0.74902	143.63	57.078	9.2693	0.0081741
233.22	0.051400	1417.5	0.00070547	148.20	148.23	0.79599	0.83291	1.2548	806.87	-0.29397	466.50	0.11056	0.017275	2.7792	0.35982	355.55	374.05	1.7642	0.65275	0.74922	143.64	57.016	9.2717	0.0081794
233.29	0.051575	1417.3	0.00070556	148.28	148.31	0.79634	0.83298	1.2549	806.56	-0.29383	466.03	0.11053	0.017265	2.7881	0.35867	355.59	374.09	1.7641	0.65292	0.74942	143.65	56.955	9.2740	0.0081846
233.35	0.051750	1417.1	0.00070565	148.36	148.40	0.79669	0.83305	1.2550	806.26	-0.29369	465.55	0.11049	0.017255	2.7969	0.35754	355.63	374.13	1.7640	0.65308	0.74962	143.66	56.893	9.2764	0.0081899
233.41	0.051925	1416.9	0.00070575	148.44	148.48	0.79703	0.83312	1.2551	805.95	-0.29355	465.08	0.11046	0.017245	2.8058	0.35641	355.66	374.17	1.7640	0.65324	0.74981	143.68	56.832	9.2788	0.0081951
233.48	0.052100	1416.8	0.00070584	148.52	148.56	0.79738	0.83319	1.2552	805.65	-0.29341	464.60	0.11043	0.017235	2.8147	0.35528	355.70	374.21	1.7639	0.65340	0.75001	143.69	56.771	9.2812	0.0082004
233.54	0.052275	1416.6	0.00070593	148.60	148.64	0.79772	0.83326	1.2553	805.35	-0.29327	464.13	0.11040	0.017226	2.8235	0.35417	355.74	374.25	1.7638	0.65356	0.75021	143.70	56.710	9.2836	0.0082056
233.61	0.052450	1416.4	0.00070603	148.68	148.72	0.79807	0.83333	1.2554	805.05	-0.29313	463.67	0.11037	0.017216	2.8324	0.35306	355.77	374.29	1.7637	0.65372	0.75040	143.71	56.650	9.2859	0.0082108
233.67	0.052625	1416.2	0.00070612	148.76	148.80	0.79841	0.83339	1.2555	804.75	-0.29299	463.20	0.11034	0.017206	2.8412	0.35196	355.81	374.33	1.7636	0.65388	0.75060	143.72	56.590	9.2883	0.0082160
233.73	0.052800	1416.0	0.00070621	148.84	148.88	0.79875	0.83346	1.2557	804.45	-0.29285	462.74	0.11031	0.017196	2.8501	0.35087	355.85	374.37	1.7635	0.65404	0.75079	143.73	56.530	9.2906	0.0082212
233.80	0.052975	1415.8	0.00070630	148.92	148.96	0.79909	0.83353	1.2558	804.15	-0.29271	462.27	0.11027	0.017187	2.8589	0.34978	355.88	374.41	1.7634	0.65420	0.75099	143.74	56.471	9.2930	0.0082263
233.86	0.053150	1415.6	0.00070639	149.00	149.04	0.79943	0.83360	1.2559	803.85	-0.29257	461.81	0.11024	0.017177	2.8678	0.34870	355.92	374.45	1.7633	0.65436	0.75118	143.75	56.412	9.2953	0.0082315
233.92	0.053325	1415.5	0.00070648	149.08	149.12	0.79977	0.83367	1.2560	803.55	-0.29243	461.36	0.11021	0.017168	2.8766	0.34763	355.96	374.49	1.7632	0.65452	0.75137	143.76	56.353	9.2976	0.0082366
233.99	0.053500	1415.3	0.00070657	149.16	149.20	0.80011	0.83373	1.2561	803.25	-0.29229	460.90	0.11018	0.017158	2.8855	0.34656	355.99	374.53	1.7631	0.65468	0.75157	143.77	56.294	9.2999	0.0082417
234.05	0.053675	1415.1	0.00070667	149.24	149.28	0.80044	0.83380	1.2562	802.96	-0.29216	460.44	0.11015	0.017149	2.8943	0.34550	356.03	374.57	1.7631	0.65483	0.75176	143.78	56.235	9.3023	0.0082468
234.11	0.053850	1414.9	0.00070676	149.32	149.35	0.80078	0.83387	1.2563	802.66	-0.29202	459.99	0.11012	0.017139	2.9032	0.34445	356.06	374.61	1.7630	0.65499	0.75195	143.80	56.177	9.3046	0.0082519
234.18	0.054025	1414.7	0.00070685	149.39	149.43	0.80112	0.83393	1.2564	802.37	-0.29188	459.54	0.11009	0.017130	2.9120	0.34340	356.10	374.65	1.7629	0.65515	0.75214	143.81	56.119	9.3069	0.0082570
234.24	0.054200	1414.6	0.00070694	149.47	149.51	0.80145	0.83400	1.2565	802.07	-0.29174	459.09	0.11006	0.017120	2.9209	0.34236	356.14	374.69	1.7628	0.65531	0.75234	143.82	56.061	9.3092	0.0082621
234.30	0.054375	1414.4	0.00070703	149.55	149.59	0.80178	0.83407	1.2566	801.78	-0.29160	458.64	0.11003	0.017111	2.9297	0.34133	356.17	374.73	1.7627	0.65546	0.75253	143.83	56.004	9.3115	0.0082672
234.36	0.054550	1414.2	0.00070712	149.63	149.67	0.80211	0.83413	1.2568	801.49	-0.29147	458.20	0.11000	0.017101	2.9386	0.34030	356.21	374.77	1.7626	0.65562	0.75272	143.84	55.947	9.3137	0.0082722
234.42	0.054725	1414.0	0.00070721	149.71	149.74	0.80244	0.83420	1.2569	801.20	-0.29133	457.75	0.10997	0.017092	2.9474	0.33928	356.24	374.81	1.7625	0.65577	0.75291	143.85	55.890	9.3160	0.0082772
234.48	0.054900	1413.8	0.00070730	149.78	149.82	0.80278	0.83427	1.2570	800.91	-0.29119	457.31	0.10994	0.017083	2.9562	0.33827	356.28	374.85	1.7624	0.65593	0.75310	143.86	55.833	9.3183	0.0082822
234.55	0.055075	1413.7	0.00070739	149.86	149.90	0.80310	0.83433	1.2571	800.62	-0.29106	456.87	0.10991	0.017073	2.9651	0.33726	356.31	374.89	1.7624	0.65608	0.75329	143.87	55.777	9.3206	0.0082873
234.61	0.055250	1413.5	0.00070747	149.94	149.98	0.80343	0.83440	1.2572	800.33	-0.29092	456.43	0.10988	0.017064	2.9739	0.33626	356.35	374.93	1.7623	0.65624	0.75348	143.88	55.720	9.3228	0.0082922
234.67	0.055425	1413.3	0.00070756	150.01	150.05	0.80376	0.83446	1.2573	800.04	-0.29078	456.00	0.10985	0.017055	2.9827	0.33526	356.38	374.97	1.7622	0.65639	0.75367	143.89	55.664	9.3251	0.0082972
234.73	0.055600	1413.1	0.00070765	150.09	150.13	0.80409	0.83453	1.2574	799.75	-0.29065	455.56	0.10982	0.017045	2.9916	0.33427	356.42	375.00	1.7621	0.65655	0.75385	143.90	55.609	9.3273	0.0083022
234.79	0.055775	1412.9	0.00070774	150.17	150.21	0.80441	0.83460	1.2575	799.47	-0.29051	455.13	0.10979	0.017036	3.0004	0.33329	356.45	375.04	1.7620	0.65670	0.75404	143.91	55.553	9.3296	0.0083072
234.85	0.055950	1412.8	0.00070783	150.24	150.28	0.80474	0.83466	1.2576	799.18	-0.29038	454.70	0.10976	0.017027	3.0092	0.33231	356.49	375.08	1.7619	0.65685	0.75423	143.92	55.498	9.3318	0.0083121
234.91	0.056125	1412.6	0.00070792	150.32	150.36	0.80506	0.83473	1.2577	798.89	-0.29024	454.27	0.10973	0.017018	3.0181	0.33134	356.52	375.12	1.7618	0.65700	0.75442	143.93	55.443	9.3340	0.0083170
234.97	0.056300	1412.4	0.00070801	150.40	150.44	0.80538	0.83479	1.2578	798.61	-0.29011	453.84	0.10970	0.017009	3.0269	0.33037	356.56	375.16	1.7618	0.65716	0.75460	143.94	55.388	9.3363	0.0083220
235.03	0.056475	1412.2	0.00070809	150.47	150.51	0.80571	0.83486	1.2579	798.33	-0.28997	453.41	0.10967	0.016999	3.0357	0.32941	356.59	375.20	1.7617	0.65731	0.75479	143.95	55.333	9.3385	0.0083269
235.09	0.056650	1412.1	0.00070818	150.55	150.59	0.80603	0.83492	1.2580	798.04	-0.28984	452.99	0.10964	0.016990	3.0445	0.32846	356.63	375.23	1.7616	0.65746	0.75498	143.96	55.279	9.3407	0.0083318
235.15	0.056825	1411.9	0.00070827	150.62	150.66	0.80635	0.83499	1.2582	797.76	-0.28970	452.57	0.10961	0.016981	3.0533	0.32751	356.66	375.27	1.7615	0.65761	0.75516	143.97	55.225	9.3429	0.0083366
235.21	0.057000	1411.7	0.00070836	150.70	150.74	0.80667	0.83505	1.2583	797.48	-0.28957	452.14	0.10958	0.016972	3.0622	0.32657	356.70	375.31	1.7614	0.65776	0.75535	143.98	55.171	9.3451	0.0083415
235.27	0.057175	1411.5	0.00070844	150.77	150.81	0.80699	0.83511	1.2584	797.20	-0.28943	451.72	0.10956	0.016963	3.0710	0.32563	356.73	375.35	1.7613	0.65791	0.75553	143.99	55.117	9.3473	0.0083464
235.33	0.057350	1411.4	0.00070853	150.85	150.89	0.80731	0.83518	1.2585	796.92	-0.28930	451.31	0.10953	0.016954	3.0798	0.32470	356.76	375.39	1.7613	0.65806	0.75572	144.00	55.064	9.3495	0.0083512
235.39	0.057525	1411.2	0.00070862	150.92	150.96	0.80762	0.83524	1.2586	796.64	-0.28916	450.89	0.10950	0.016945	3.0886	0.32377	356.80	375.42	1.7612	0.65821	0.75590	144.01	55.011	9.3517	0.0083561
235.45	0.057700	1411.0	0.00070870	151.00	151.04	0.80794	0.83531	1.2587	796.36	-0.28903	450.47	0.10947	0.016936	3.0974	0.32285	356.83	375.46	1.7611	0.65836	0.75609	144.02	54.958	9.3539	0.0083609
235.51	0.057875	1410.9	0.00070879	151.07	151.11	0.80825	0.83537	1.2588	796.08	-0.28890	450.06	0.10944	0.016927	3.1062	0.32193	356.87	375.50	1.7610	0.65851	0.75627	144.03	54.905	9.3560	0.0083657
235.57	0.058050	1410.7	0.00070887	151.14	151.19	0.80857	0.83543	1.2589	795.80	-0.28876	449.65	0.10941	0.016918	3.1150	0.32102	356.90	375.53	1.7609	0.65866	0.75646	144.04	54.852	9.3582	0.0083705
235.63	0.058225	1410.5	0.00070896	151.22	151.26	0.80888	0.83550	1.2590	795.53	-0.28863	449.24	0.10938	0.016909	3.1238	0.32012	356.93	375.57	1.7609	0.65881	0.75664	144.05	54.800	9.3604	0.0083753
235.69	0.058400	1410.3	0.00070905	151.29	151.33	0.80920	0.83556	1.2591	795.25	-0.28850	448.83	0.10935	0.016901	3.1326	0.31922	356.97	375.61	1.7608	0.65896	0.75682	144.06	54.748	9.3625	0.0083801
235.74	0.058575	1410.2	0.00070913	151.37	151.41	0.80951	0.83562	1.2592	794.98	-0.28837	448.42	0.10933	0.016892	3.1415	0.31832	357.00	375.65	1.7607	0.65911	0.75700	144.07	54.696	9.3647	0.0083849
235.80	0.058750	1410.0	0.00070922	151.44	151.48	0.80982	0.83569	1.2593	794.70	-0.28823	448.02	0.10930	0.016883	3.1503	0.31743	357.03	375.68	1.7606	0.65925	0.75719	144.08	54.644	9.3668	0.0083896
235.86	0.058925	1409.8	0.00070930	151.51	151.55	0.81013	0.83575	1.2594	794.43	-0.28810	447.61	0.10927	0.016874	3.1591	0.31655	357.07	375.72	1.7605	0.65940	0.75737	144.09	54.592	9.3690	0.0083944
235.92	0.059100	1409.7	0.00070939	151.59	151.63	0.81044	0.83581	1.2595	794.15	-0.28797	447.21	0.10924	0.016865	3.1679	0.31567	357.10	375.76	1.7605	0.65955	0.75755	144.10	54.541	9.3711	0.0083991
235.98	0.059275	1409.5	0.00070947	151.66	151.70	0.81075	0.83587	1.2596	793.88	-0.28784	446.81	0.10921	0.016856	3.1767	0.31480	357.13	375.79	1.7604	0.65969	0.75773	144.11	54.490	9.3733	0.0084038
236.03	0.059450	1409.3	0.00070956	151.73	151.77	0.81106	0.83594	1.2597	793.61	-0.28771	446.41	0.10918	0.016848	3.1855	0.31393	357.17	375.83	1.7603	0.65984	0.75791	144.12	54.439	9.3754	0.0084085
236.09	0.059625	1409.2	0.00070964	151.80	151.85	0.81136	0.83600	1.2598	793.34	-0.28758	446.01	0.10916	0.016839	3.1942	0.31306	357.20	375.87	1.7602	0.65999	0.75809	144.13	54.388	9.3775	0.0084132
236.15	0.059800	1409.0	0.00070973	151.88	151.92	0.81167	0.83606	1.2599	793.07	-0.28744	445.61	0.10913	0.016830	3.2030	0.31220	357.23	375.90	1.7602	0.66013	0.75827	144.14	54.338	9.3796	0.0084179
236.21	0.059975	1408.8	0.00070981	151.95	151.99	0.81198	0.83612	1.2600	792.80	-0.28731	445.22	0.10910	0.016822	3.2118	0.31135	357.27	375.94	1.7601	0.66028	0.75845	144.15	54.287	9.3817	0.0084226
236.26	0.060150	1408.7	0.00070990	152.02	152.06	0.81228	0.83619	1.2601	792.53	-0.28718	444.82	0.10907	0.016813	3.2206	0.31050	357.30	375.98	1.7600	0.66042	0.75863	144.16	54.237	9.3838	0.0084273
236.32	0.060325	1408.5	0.00070998	152.09	152.14	0.81259	0.83625	1.2602	792.26	-0.28705	444.43	0.10905	0.016804	3.2294	0.30965	357.33	376.01	1.7599	0.66057	0.75881	144.16	54.187	9.3859	0.0084319
236.38	0.060500	1408.3	0.00071006	152.16	152.21	0.81289	0.83631	1.2603	791.99	-0.28692	444.04	0.10902	0.016796	3.2382	0.30881	357.36	376.05	1.7598	0.66071	0.75899	144.17	54.138	9.3880	0.0084366
236.44	0.060675	1408.2	0.00071015	152.24	152.28	0.81319	0.83637	1.2604	791.72	-0.28679	443.65	0.10899	0.016787	3.2470	0.30798	357.40	376.08	1.7598	0.66086	0.75917	144.18	54.088	9.3901	0.0084412
236.49	0.060850	1408.0	0.00071023	152.31	152.35	0.81350	0.83643	1.2605	791.46	-0.28666	443.26	0.10896	0.016778	3.2558	0.30715	357.43	376.12	1.7597	0.66100	0.75934	144.19	54.039	9.3922	0.0084459
236.55	0.061025	1407.8	0.00071031	152.38	152.42	0.81380	0.83649	1.2606	791.19	-0.28653	442.87	0.10894	0.016770	3.2646	0.30632	357.46	376.16	1.7596	0.66114	0.75952	144.20	53.989	9.3943	0.0084505
236.61	0.061200	1407.7	0.00071040	152.45	152.49	0.81410	0.83656	1.2607	790.92	-0.28640	442.49	0.10891	0.016761	3.2733	0.30550	357.49	376.19	1.7595	0.66129	0.75970	144.21	53.940	9.3964	0.0084551
236.66	0.061375	1407.5	0.00071048	152.52	152.56	0.81440	0.83662	1.2608	790.66	-0.28627	442.10	0.10888	0.016753	3.2821	0.30468	357.53	376.23	1.7595	0.66143	0.75988	144.22	53.892	9.3985	0.0084597
236.72	0.061550	1407.3	0.00071056	152.59	152.64	0.81470	0.83668	1.2609	790.40	-0.28614	441.72	0.10885	0.016744	3.2909	0.30387	357.56	376.26	1.7594	0.66157	0.76005	144.23	53.843	9.4005	0.0084643
236.77	0.061725	1407.2	0.00071065	152.66	152.71	0.81500	0.83674	1.2610	790.13	-0.28601	441.34	0.10883	0.016736	3.2997	0.30306	357.59	376.30	1.7593	0.66171	0.76023	144.24	53.795	9.4026	0.0084688
236.83	0.061900	1407.0	0.00071073	152.73	152.78	0.81529	0.83680	1.2611	789.87	-0.28588	440.96	0.10880	0.016727	3.3085	0.30226	357.62	376.33	1.7592	0.66186	0.76040	144.25	53.746	9.4046	0.0084734
236.89	0.062075	1406.8	0.00071081	152.80	152.85	0.81559	0.83686	1.2612	789.61	-0.28576	440.58	0.10877	0.016719	3.3172	0.30146	357.66	376.37	1.7592	0.66200	0.76058	144.26	53.698	9.4067	0.0084780
236.94	0.062250	1406.7	0.00071089	152.87	152.92	0.81589	0.83692	1.2613	789.34	-0.28563	440.20	0.10874	0.016711	3.3260	0.30066	357.69	376.40	1.7591	0.66214	0.76076	144.26	53.650	9.4087	0.0084825
237.00	0.062425	1406.5	0.00071097	152.94	152.99	0.81618	0.83698	1.2614	789.08	-0.28550	439.83	0.10872	0.016702	3.3348	0.29987	357.72	376.44	1.7590	0.66228	0.76093	144.27	53.603	9.4108	0.0084870
237.05	0.062600	1406.4	0.00071106	153.01	153.06	0.81648	0.83704	1.2615	788.82	-0.28537	439.45	0.10869	0.016694	3.3436	0.29908	357.75	376.47	1.7590	0.66242	0.76111	144.28	53.555	9.4128	0.0084916
237.11	0.062775	1406.2	0.00071114	153.08	153.13	0.81677	0.83710	1.2616	788.56	-0.28524	439.08	0.10866	0.016685	3.3523	0.29830	357.78	376.51	1.7589	0.66256	0.76128	144.29	53.508	9.4149	0.0084961
237.16	0.062950	1406.0	0.00071122	153.15	153.20	0.81707	0.83716	1.2617	788.30	-0.28511	438.71	0.10864	0.016677	3.3611	0.29752	357.81	376.54	1.7588	0.66270	0.76146	144.30	53.461	9.4169	0.0085006
237.22	0.063125	1405.9	0.00071130	153.22	153.27	0.81736	0.83722	1.2618	788.04	-0.28499	438.34	0.10861	0.016669	3.3699	0.29675	357.85	376.58	1.7587	0.66284	0.76163	144.31	53.414	9.4189	0.0085051
237.27	0.063300	1405.7	0.00071138	153.29	153.34	0.81765	0.83728	1.2619	787.79	-0.28486	437.97	0.10858	0.016661	3.3786	0.29598	357.88	376.61	1.7587	0.66298	0.76180	144.32	53.367	9.4209	0.0085096
237.33	0.063475	1405.6	0.00071146	153.36	153.41	0.81794	0.83734	1.2620	787.53	-0.28473	437.60	0.10856	0.016652	3.3874	0.29521	357.91	376.65	1.7586	0.66312	0.76198	144.33	53.320	9.4229	0.0085141
237.38	0.063650	1405.4	0.00071154	153.43	153.48	0.81823	0.83740	1.2621	787.27	-0.28460	437.23	0.10853	0.016644	3.3962	0.29445	357.94	376.68	1.7585	0.66326	0.76215	144.33	53.274	9.4250	0.0085185
237.44	0.063825	1405.2	0.00071163	153.50	153.54	0.81852	0.83746	1.2622	787.01	-0.28448	436.87	0.10850	0.016636	3.4049	0.29369	357.97	376.72	1.7584	0.66340	0.76232	144.34	53.228	9.4270	0.0085230
237.49	0.064000	1405.1	0.00071171	153.57	153.61	0.81881	0.83752	1.2623	786.76	-0.28435	436.50	0.10848	0.016627	3.4137	0.29294	358.00	376.75	1.7584	0.66354	0.76249	144.35	53.181	9.4290	0.0085274
237.55	0.064175	1404.9	0.00071179	153.64	153.68	0.81910	0.83758	1.2624	786.50	-0.28422	436.14	0.10845	0.016619	3.4224	0.29219	358.03	376.79	1.7583	0.66368	0.76267	144.36	53.135	9.4310	0.0085319
237.60	0.064350	1404.8	0.00071187	153.70	153.75	0.81939	0.83764	1.2625	786.25	-0.28410	435.78	0.10843	0.016611	3.4312	0.29144	358.07	376.82	1.7582	0.66382	0.76284	144.37	53.090	9.4330	0.0085363
237.65	0.064525	1404.6	0.00071195	153.77	153.82	0.81968	0.83770	1.2626	785.99	-0.28397	435.42	0.10840	0.016603	3.4400	0.29070	358.10	376.85	1.7582	0.66395	0.76301	144.38	53.044	9.4349	0.0085407
237.71	0.064700	1404.4	0.00071203	153.84	153.89	0.81996	0.83775	1.2627	785.74	-0.28384	435.06	0.10837	0.016595	3.4487	0.28996	358.13	376.89	1.7581	0.66409	0.76318	144.39	52.999	9.4369	0.0085451
237.76	0.064875	1404.3	0.00071211	153.91	153.95	0.82025	0.83781	1.2628	785.49	-0.28372	434.70	0.10835	0.016587	3.4575	0.28923	358.16	376.92	1.7580	0.66423	0.76335	144.39	52.953	9.4389	0.0085495
237.82	0.065050	1404.1	0.00071219	153.98	154.02	0.82053	0.83787	1.2629	785.24	-0.28359	434.34	0.10832	0.016579	3.4662	0.28850	358.19	376.96	1.7580	0.66437	0.76352	144.40	52.908	9.4409	0.0085539
237.87	0.065225	1404.0	0.00071227	154.04	154.09	0.82082	0.83793	1.2630	784.98	-0.28347	433.99	0.10830	0.016570	3.4750	0.28777	358.22	376.99	1.7579	0.66450	0.76369	144.41	52.863	9.4428	0.0085583
237.92	0.065400	1403.8	0.00071235	154.11	154.16	0.82110	0.83799	1.2631	784.73	-0.28334	433.63	0.10827	0.016562	3.4837	0.28705	358.25	377.02	1.7578	0.66464	0.76386	144.42	52.818	9.4448	0.0085627
237.98	0.065575	1403.7	0.00071243	154.18	154.23	0.82139	0.83805	1.2632	784.48	-0.28322	433.28	0.10824	0.016554	3.4925	0.28633	358.28	377.06	1.7577	0.66478	0.76403	144.43	52.774	9.4468	0.0085670
